% Model,COMSOL_plot_Vext.mph
% Version,COMSOL 5.4.0.295
% Date,"Jul 16 2020, 15:23"
% Dimension,2
% Nodes,40401
% Expressions,1
% Description,Electric potential
% Length unit,m
% R,Z,V (V)
4.2000E-5,3.0000E-6,0.019175
4.3000E-5,3.0000E-6,0.018623
4.4000E-5,3.0000E-6,0.018096
4.5000E-5,3.0000E-6,0.017594
4.6000E-5,3.0000E-6,0.017115
4.7000E-5,3.0000E-6,0.016657
4.8000E-5,3.0000E-6,0.016219
4.9000E-5,3.0000E-6,0.015800
5.0000E-5,3.0000E-6,0.015398
5.1000E-5,3.0000E-6,0.015012
5.2000E-5,3.0000E-6,0.014642
5.3000E-5,3.0000E-6,0.014286
5.4000E-5,3.0000E-6,0.013944
5.5000E-5,3.0000E-6,0.013615
5.6000E-5,3.0000E-6,0.013298
5.7000E-5,3.0000E-6,0.012992
5.8000E-5,3.0000E-6,0.012698
5.9000E-5,3.0000E-6,0.012414
6.0000E-5,3.0000E-6,0.012140
6.1000E-5,3.0000E-6,0.011875
6.2000E-5,3.0000E-6,0.011618
6.3000E-5,3.0000E-6,0.011371
6.4000E-5,3.0000E-6,0.011131
6.5000E-5,3.0000E-6,0.010899
6.6000E-5,3.0000E-6,0.010674
6.7000E-5,3.0000E-6,0.010457
6.8000E-5,3.0000E-6,0.010246
6.9000E-5,3.0000E-6,0.010041
7.0000E-5,3.0000E-6,0.0098423
7.1000E-5,3.0000E-6,0.0096495
7.2000E-5,3.0000E-6,0.0094623
7.3000E-5,3.0000E-6,0.0092805
7.4000E-5,3.0000E-6,0.0091037
7.5000E-5,3.0000E-6,0.0089319
7.6000E-5,3.0000E-6,0.0087649
7.7000E-5,3.0000E-6,0.0086023
7.8000E-5,3.0000E-6,0.0084442
7.9000E-5,3.0000E-6,0.0082902
8.0000E-5,3.0000E-6,0.0081402
8.1000E-5,3.0000E-6,0.0079942
8.2000E-5,3.0000E-6,0.0078519
8.3000E-5,3.0000E-6,0.0077132
8.4000E-5,3.0000E-6,0.0075780
8.5000E-5,3.0000E-6,0.0074461
8.6000E-5,3.0000E-6,0.0073175
8.7000E-5,3.0000E-6,0.0071920
8.8000E-5,3.0000E-6,0.0070695
8.9000E-5,3.0000E-6,0.0069499
9.0000E-5,3.0000E-6,0.0068332
9.1000E-5,3.0000E-6,0.0067192
9.2000E-5,3.0000E-6,0.0066078
9.3000E-5,3.0000E-6,0.0064990
9.4000E-5,3.0000E-6,0.0063926
9.5000E-5,3.0000E-6,0.0062886
9.6000E-5,3.0000E-6,0.0061870
9.7000E-5,3.0000E-6,0.0060876
9.8000E-5,3.0000E-6,0.0059903
9.9000E-5,3.0000E-6,0.0058952
1.0000E-4,3.0000E-6,0.0058022
1.0100E-4,3.0000E-6,0.0057111
1.0200E-4,3.0000E-6,0.0056219
1.0300E-4,3.0000E-6,0.0055346
1.0400E-4,3.0000E-6,0.0054492
1.0500E-4,3.0000E-6,0.0053655
1.0600E-4,3.0000E-6,0.0052835
1.0700E-4,3.0000E-6,0.0052032
1.0800E-4,3.0000E-6,0.0051245
1.0900E-4,3.0000E-6,0.0050474
1.1000E-4,3.0000E-6,0.0049718
1.1100E-4,3.0000E-6,0.0048977
1.1200E-4,3.0000E-6,0.0048251
1.1300E-4,3.0000E-6,0.0047539
1.1400E-4,3.0000E-6,0.0046840
1.1500E-4,3.0000E-6,0.0046155
1.1600E-4,3.0000E-6,0.0045483
1.1700E-4,3.0000E-6,0.0044824
1.1800E-4,3.0000E-6,0.0044177
1.1900E-4,3.0000E-6,0.0043543
1.2000E-4,3.0000E-6,0.0042920
1.2100E-4,3.0000E-6,0.0042309
1.2200E-4,3.0000E-6,0.0041709
1.2300E-4,3.0000E-6,0.0041119
1.2400E-4,3.0000E-6,0.0040541
1.2500E-4,3.0000E-6,0.0039973
1.2600E-4,3.0000E-6,0.0039415
1.2700E-4,3.0000E-6,0.0038867
1.2800E-4,3.0000E-6,0.0038329
1.2900E-4,3.0000E-6,0.0037800
1.3000E-4,3.0000E-6,0.0037281
1.3100E-4,3.0000E-6,0.0036770
1.3200E-4,3.0000E-6,0.0036269
1.3300E-4,3.0000E-6,0.0035776
1.3400E-4,3.0000E-6,0.0035291
1.3500E-4,3.0000E-6,0.0034815
1.3600E-4,3.0000E-6,0.0034347
1.3700E-4,3.0000E-6,0.0033887
1.3800E-4,3.0000E-6,0.0033435
1.3900E-4,3.0000E-6,0.0032990
1.4000E-4,3.0000E-6,0.0032552
1.4100E-4,3.0000E-6,0.0032122
1.4200E-4,3.0000E-6,0.0031699
1.4300E-4,3.0000E-6,0.0031283
1.4400E-4,3.0000E-6,0.0030873
1.4500E-4,3.0000E-6,0.0030470
1.4600E-4,3.0000E-6,0.0030074
1.4700E-4,3.0000E-6,0.0029684
1.4800E-4,3.0000E-6,0.0029301
1.4900E-4,3.0000E-6,0.0028924
1.5000E-4,3.0000E-6,0.0028552
1.5100E-4,3.0000E-6,0.0028186
1.5200E-4,3.0000E-6,0.0027826
1.5300E-4,3.0000E-6,0.0027472
1.5400E-4,3.0000E-6,0.0027124
1.5500E-4,3.0000E-6,0.0026781
1.5600E-4,3.0000E-6,0.0026443
1.5700E-4,3.0000E-6,0.0026110
1.5800E-4,3.0000E-6,0.0025782
1.5900E-4,3.0000E-6,0.0025460
1.6000E-4,3.0000E-6,0.0025143
1.6100E-4,3.0000E-6,0.0024830
1.6200E-4,3.0000E-6,0.0024523
1.6300E-4,3.0000E-6,0.0024219
1.6400E-4,3.0000E-6,0.0023920
1.6500E-4,3.0000E-6,0.0023625
1.6600E-4,3.0000E-6,0.0023336
1.6700E-4,3.0000E-6,0.0023051
1.6800E-4,3.0000E-6,0.0022770
1.6900E-4,3.0000E-6,0.0022493
1.7000E-4,3.0000E-6,0.0022219
1.7100E-4,3.0000E-6,0.0021950
1.7200E-4,3.0000E-6,0.0021685
1.7300E-4,3.0000E-6,0.0021423
1.7400E-4,3.0000E-6,0.0021166
1.7500E-4,3.0000E-6,0.0020912
1.7600E-4,3.0000E-6,0.0020663
1.7700E-4,3.0000E-6,0.0020417
1.7800E-4,3.0000E-6,0.0020175
1.7900E-4,3.0000E-6,0.0019935
1.8000E-4,3.0000E-6,0.0019698
1.8100E-4,3.0000E-6,0.0019465
1.8200E-4,3.0000E-6,0.0019236
1.8300E-4,3.0000E-6,0.0019011
1.8400E-4,3.0000E-6,0.0018789
1.8500E-4,3.0000E-6,0.0018569
1.8600E-4,3.0000E-6,0.0018352
1.8700E-4,3.0000E-6,0.0018139
1.8800E-4,3.0000E-6,0.0017928
1.8900E-4,3.0000E-6,0.0017720
1.9000E-4,3.0000E-6,0.0017515
1.9100E-4,3.0000E-6,0.0017313
1.9200E-4,3.0000E-6,0.0017113
1.9300E-4,3.0000E-6,0.0016917
1.9400E-4,3.0000E-6,0.0016723
1.9500E-4,3.0000E-6,0.0016533
1.9600E-4,3.0000E-6,0.0016345
1.9700E-4,3.0000E-6,0.0016160
1.9800E-4,3.0000E-6,0.0015977
1.9900E-4,3.0000E-6,0.0015795
2.0000E-4,3.0000E-6,0.0015616
0.0000,4.0000E-6,0.094517
1.0000E-6,4.0000E-6,0.094384
2.0000E-6,4.0000E-6,0.093994
3.0000E-6,4.0000E-6,0.093351
4.0000E-6,4.0000E-6,0.092436
5.0000E-6,4.0000E-6,0.091257
6.0000E-6,4.0000E-6,0.089797
7.0000E-6,4.0000E-6,0.088040
8.0000E-6,4.0000E-6,0.085988
9.0000E-6,4.0000E-6,0.083656
1.0000E-5,4.0000E-6,0.080957
1.1000E-5,4.0000E-6,0.077958
1.2000E-5,4.0000E-6,0.074705
1.3000E-5,4.0000E-6,0.071059
1.4000E-5,4.0000E-6,0.067228
1.5000E-5,4.0000E-6,0.063319
1.6000E-5,4.0000E-6,0.059480
1.7000E-5,4.0000E-6,0.055780
1.8000E-5,4.0000E-6,0.052289
1.9000E-5,4.0000E-6,0.049212
2.0000E-5,4.0000E-6,0.046375
2.1000E-5,4.0000E-6,0.043778
2.2000E-5,4.0000E-6,0.041470
2.3000E-5,4.0000E-6,0.039356
2.4000E-5,4.0000E-6,0.037420
2.5000E-5,4.0000E-6,0.035666
2.6000E-5,4.0000E-6,0.034050
2.7000E-5,4.0000E-6,0.032559
2.8000E-5,4.0000E-6,0.031188
2.9000E-5,4.0000E-6,0.029915
3.0000E-5,4.0000E-6,0.028730
3.1000E-5,4.0000E-6,0.027630
3.2000E-5,4.0000E-6,0.026601
3.3000E-5,4.0000E-6,0.025637
3.4000E-5,4.0000E-6,0.024735
3.5000E-5,4.0000E-6,0.023886
3.6000E-5,4.0000E-6,0.023086
3.7000E-5,4.0000E-6,0.022333
3.8000E-5,4.0000E-6,0.021620
3.9000E-5,4.0000E-6,0.020945
4.0000E-5,4.0000E-6,0.020307
4.1000E-5,4.0000E-6,0.019700
4.2000E-5,4.0000E-6,0.019123
4.3000E-5,4.0000E-6,0.018574
4.4000E-5,4.0000E-6,0.018051
4.5000E-5,4.0000E-6,0.017552
4.6000E-5,4.0000E-6,0.017076
4.7000E-5,4.0000E-6,0.016621
4.8000E-5,4.0000E-6,0.016185
4.9000E-5,4.0000E-6,0.015768
5.0000E-5,4.0000E-6,0.015368
5.1000E-5,4.0000E-6,0.014984
5.2000E-5,4.0000E-6,0.014615
5.3000E-5,4.0000E-6,0.014261
5.4000E-5,4.0000E-6,0.013920
5.5000E-5,4.0000E-6,0.013593
5.6000E-5,4.0000E-6,0.013277
5.7000E-5,4.0000E-6,0.012973
5.8000E-5,4.0000E-6,0.012679
5.9000E-5,4.0000E-6,0.012396
6.0000E-5,4.0000E-6,0.012122
6.1000E-5,4.0000E-6,0.011858
6.2000E-5,4.0000E-6,0.011603
6.3000E-5,4.0000E-6,0.011356
6.4000E-5,4.0000E-6,0.011117
6.5000E-5,4.0000E-6,0.010886
6.6000E-5,4.0000E-6,0.010662
6.7000E-5,4.0000E-6,0.010445
6.8000E-5,4.0000E-6,0.010234
6.9000E-5,4.0000E-6,0.010030
7.0000E-5,4.0000E-6,0.0098317
7.1000E-5,4.0000E-6,0.0096393
7.2000E-5,4.0000E-6,0.0094525
7.3000E-5,4.0000E-6,0.0092711
7.4000E-5,4.0000E-6,0.0090947
7.5000E-5,4.0000E-6,0.0089233
7.6000E-5,4.0000E-6,0.0087565
7.7000E-5,4.0000E-6,0.0085943
7.8000E-5,4.0000E-6,0.0084364
7.9000E-5,4.0000E-6,0.0082828
8.0000E-5,4.0000E-6,0.0081331
8.1000E-5,4.0000E-6,0.0079873
8.2000E-5,4.0000E-6,0.0078452
8.3000E-5,4.0000E-6,0.0077068
8.4000E-5,4.0000E-6,0.0075718
8.5000E-5,4.0000E-6,0.0074401
8.6000E-5,4.0000E-6,0.0073117
8.7000E-5,4.0000E-6,0.0071864
8.8000E-5,4.0000E-6,0.0070641
8.9000E-5,4.0000E-6,0.0069447
9.0000E-5,4.0000E-6,0.0068281
9.1000E-5,4.0000E-6,0.0067143
9.2000E-5,4.0000E-6,0.0066030
9.3000E-5,4.0000E-6,0.0064944
9.4000E-5,4.0000E-6,0.0063881
9.5000E-5,4.0000E-6,0.0062843
9.6000E-5,4.0000E-6,0.0061828
9.7000E-5,4.0000E-6,0.0060835
9.8000E-5,4.0000E-6,0.0059864
9.9000E-5,4.0000E-6,0.0058914
1.0000E-4,4.0000E-6,0.0057984
1.0100E-4,4.0000E-6,0.0057074
1.0200E-4,4.0000E-6,0.0056184
1.0300E-4,4.0000E-6,0.0055312
1.0400E-4,4.0000E-6,0.0054458
1.0500E-4,4.0000E-6,0.0053622
1.0600E-4,4.0000E-6,0.0052803
1.0700E-4,4.0000E-6,0.0052001
1.0800E-4,4.0000E-6,0.0051215
1.0900E-4,4.0000E-6,0.0050444
1.1000E-4,4.0000E-6,0.0049689
1.1100E-4,4.0000E-6,0.0048949
1.1200E-4,4.0000E-6,0.0048224
1.1300E-4,4.0000E-6,0.0047512
1.1400E-4,4.0000E-6,0.0046814
1.1500E-4,4.0000E-6,0.0046130
1.1600E-4,4.0000E-6,0.0045459
1.1700E-4,4.0000E-6,0.0044800
1.1800E-4,4.0000E-6,0.0044154
1.1900E-4,4.0000E-6,0.0043520
1.2000E-4,4.0000E-6,0.0042898
1.2100E-4,4.0000E-6,0.0042287
1.2200E-4,4.0000E-6,0.0041687
1.2300E-4,4.0000E-6,0.0041099
1.2400E-4,4.0000E-6,0.0040521
1.2500E-4,4.0000E-6,0.0039953
1.2600E-4,4.0000E-6,0.0039396
1.2700E-4,4.0000E-6,0.0038848
1.2800E-4,4.0000E-6,0.0038310
1.2900E-4,4.0000E-6,0.0037782
1.3000E-4,4.0000E-6,0.0037263
1.3100E-4,4.0000E-6,0.0036753
1.3200E-4,4.0000E-6,0.0036252
1.3300E-4,4.0000E-6,0.0035759
1.3400E-4,4.0000E-6,0.0035275
1.3500E-4,4.0000E-6,0.0034799
1.3600E-4,4.0000E-6,0.0034331
1.3700E-4,4.0000E-6,0.0033872
1.3800E-4,4.0000E-6,0.0033420
1.3900E-4,4.0000E-6,0.0032975
1.4000E-4,4.0000E-6,0.0032538
1.4100E-4,4.0000E-6,0.0032108
1.4200E-4,4.0000E-6,0.0031685
1.4300E-4,4.0000E-6,0.0031269
1.4400E-4,4.0000E-6,0.0030860
1.4500E-4,4.0000E-6,0.0030457
1.4600E-4,4.0000E-6,0.0030061
1.4700E-4,4.0000E-6,0.0029672
1.4800E-4,4.0000E-6,0.0029289
1.4900E-4,4.0000E-6,0.0028912
1.5000E-4,4.0000E-6,0.0028540
1.5100E-4,4.0000E-6,0.0028175
1.5200E-4,4.0000E-6,0.0027815
1.5300E-4,4.0000E-6,0.0027461
1.5400E-4,4.0000E-6,0.0027113
1.5500E-4,4.0000E-6,0.0026770
1.5600E-4,4.0000E-6,0.0026432
1.5700E-4,4.0000E-6,0.0026100
1.5800E-4,4.0000E-6,0.0025772
1.5900E-4,4.0000E-6,0.0025450
1.6000E-4,4.0000E-6,0.0025133
1.6100E-4,4.0000E-6,0.0024821
1.6200E-4,4.0000E-6,0.0024513
1.6300E-4,4.0000E-6,0.0024210
1.6400E-4,4.0000E-6,0.0023911
1.6500E-4,4.0000E-6,0.0023616
1.6600E-4,4.0000E-6,0.0023326
1.6700E-4,4.0000E-6,0.0023042
1.6800E-4,4.0000E-6,0.0022761
1.6900E-4,4.0000E-6,0.0022484
1.7000E-4,4.0000E-6,0.0022211
1.7100E-4,4.0000E-6,0.0021942
1.7200E-4,4.0000E-6,0.0021677
1.7300E-4,4.0000E-6,0.0021415
1.7400E-4,4.0000E-6,0.0021158
1.7500E-4,4.0000E-6,0.0020905
1.7600E-4,4.0000E-6,0.0020655
1.7700E-4,4.0000E-6,0.0020410
1.7800E-4,4.0000E-6,0.0020167
1.7900E-4,4.0000E-6,0.0019928
1.8000E-4,4.0000E-6,0.0019691
1.8100E-4,4.0000E-6,0.0019458
1.8200E-4,4.0000E-6,0.0019229
1.8300E-4,4.0000E-6,0.0019004
1.8400E-4,4.0000E-6,0.0018781
1.8500E-4,4.0000E-6,0.0018562
1.8600E-4,4.0000E-6,0.0018346
1.8700E-4,4.0000E-6,0.0018132
1.8800E-4,4.0000E-6,0.0017921
1.8900E-4,4.0000E-6,0.0017714
1.9000E-4,4.0000E-6,0.0017509
1.9100E-4,4.0000E-6,0.0017307
1.9200E-4,4.0000E-6,0.0017107
1.9300E-4,4.0000E-6,0.0016911
1.9400E-4,4.0000E-6,0.0016718
1.9500E-4,4.0000E-6,0.0016527
1.9600E-4,4.0000E-6,0.0016340
1.9700E-4,4.0000E-6,0.0016155
1.9800E-4,4.0000E-6,0.0015971
1.9900E-4,4.0000E-6,0.0015790
2.0000E-4,4.0000E-6,0.0015611
0.0000,5.0000E-6,0.088406
1.0000E-6,5.0000E-6,0.088291
2.0000E-6,5.0000E-6,0.087927
3.0000E-6,5.0000E-6,0.087309
4.0000E-6,5.0000E-6,0.086446
5.0000E-6,5.0000E-6,0.085337
6.0000E-6,5.0000E-6,0.083968
7.0000E-6,5.0000E-6,0.082347
8.0000E-6,5.0000E-6,0.080452
9.0000E-6,5.0000E-6,0.078280
1.0000E-5,5.0000E-6,0.075849
1.1000E-5,5.0000E-6,0.073158
1.2000E-5,5.0000E-6,0.070209
1.3000E-5,5.0000E-6,0.067050
1.4000E-5,5.0000E-6,0.063769
1.5000E-5,5.0000E-6,0.060383
1.6000E-5,5.0000E-6,0.057036
1.7000E-5,5.0000E-6,0.053829
1.8000E-5,5.0000E-6,0.050785
1.9000E-5,5.0000E-6,0.047962
2.0000E-5,5.0000E-6,0.045356
2.1000E-5,5.0000E-6,0.042976
2.2000E-5,5.0000E-6,0.040789
2.3000E-5,5.0000E-6,0.038780
2.4000E-5,5.0000E-6,0.036947
2.5000E-5,5.0000E-6,0.035256
2.6000E-5,5.0000E-6,0.033692
2.7000E-5,5.0000E-6,0.032254
2.8000E-5,5.0000E-6,0.030919
2.9000E-5,5.0000E-6,0.029675
3.0000E-5,5.0000E-6,0.028522
3.1000E-5,5.0000E-6,0.027443
3.2000E-5,5.0000E-6,0.026433
3.3000E-5,5.0000E-6,0.025488
3.4000E-5,5.0000E-6,0.024600
3.5000E-5,5.0000E-6,0.023762
3.6000E-5,5.0000E-6,0.022975
3.7000E-5,5.0000E-6,0.022231
3.8000E-5,5.0000E-6,0.021526
3.9000E-5,5.0000E-6,0.020860
4.0000E-5,5.0000E-6,0.020228
4.1000E-5,5.0000E-6,0.019627
4.2000E-5,5.0000E-6,0.019056
4.3000E-5,5.0000E-6,0.018512
4.4000E-5,5.0000E-6,0.017993
4.5000E-5,5.0000E-6,0.017499
4.6000E-5,5.0000E-6,0.017026
4.7000E-5,5.0000E-6,0.016574
4.8000E-5,5.0000E-6,0.016141
4.9000E-5,5.0000E-6,0.015727
5.0000E-5,5.0000E-6,0.015329
5.1000E-5,5.0000E-6,0.014948
5.2000E-5,5.0000E-6,0.014581
5.3000E-5,5.0000E-6,0.014229
5.4000E-5,5.0000E-6,0.013890
5.5000E-5,5.0000E-6,0.013564
5.6000E-5,5.0000E-6,0.013250
5.7000E-5,5.0000E-6,0.012947
5.8000E-5,5.0000E-6,0.012655
5.9000E-5,5.0000E-6,0.012373
6.0000E-5,5.0000E-6,0.012101
6.1000E-5,5.0000E-6,0.011838
6.2000E-5,5.0000E-6,0.011583
6.3000E-5,5.0000E-6,0.011337
6.4000E-5,5.0000E-6,0.011099
6.5000E-5,5.0000E-6,0.010869
6.6000E-5,5.0000E-6,0.010645
6.7000E-5,5.0000E-6,0.010429
6.8000E-5,5.0000E-6,0.010219
6.9000E-5,5.0000E-6,0.010016
7.0000E-5,5.0000E-6,0.0098180
7.1000E-5,5.0000E-6,0.0096262
7.2000E-5,5.0000E-6,0.0094400
7.3000E-5,5.0000E-6,0.0092590
7.4000E-5,5.0000E-6,0.0090831
7.5000E-5,5.0000E-6,0.0089122
7.6000E-5,5.0000E-6,0.0087459
7.7000E-5,5.0000E-6,0.0085840
7.8000E-5,5.0000E-6,0.0084265
7.9000E-5,5.0000E-6,0.0082732
8.0000E-5,5.0000E-6,0.0081239
8.1000E-5,5.0000E-6,0.0079784
8.2000E-5,5.0000E-6,0.0078367
8.3000E-5,5.0000E-6,0.0076985
8.4000E-5,5.0000E-6,0.0075638
8.5000E-5,5.0000E-6,0.0074325
8.6000E-5,5.0000E-6,0.0073043
8.7000E-5,5.0000E-6,0.0071792
8.8000E-5,5.0000E-6,0.0070572
8.9000E-5,5.0000E-6,0.0069380
9.0000E-5,5.0000E-6,0.0068216
9.1000E-5,5.0000E-6,0.0067080
9.2000E-5,5.0000E-6,0.0065969
9.3000E-5,5.0000E-6,0.0064884
9.4000E-5,5.0000E-6,0.0063824
9.5000E-5,5.0000E-6,0.0062787
9.6000E-5,5.0000E-6,0.0061774
9.7000E-5,5.0000E-6,0.0060783
9.8000E-5,5.0000E-6,0.0059813
9.9000E-5,5.0000E-6,0.0058864
1.0000E-4,5.0000E-6,0.0057936
1.0100E-4,5.0000E-6,0.0057028
1.0200E-4,5.0000E-6,0.0056139
1.0300E-4,5.0000E-6,0.0055268
1.0400E-4,5.0000E-6,0.0054415
1.0500E-4,5.0000E-6,0.0053580
1.0600E-4,5.0000E-6,0.0052763
1.0700E-4,5.0000E-6,0.0051961
1.0800E-4,5.0000E-6,0.0051176
1.0900E-4,5.0000E-6,0.0050407
1.1000E-4,5.0000E-6,0.0049653
1.1100E-4,5.0000E-6,0.0048914
1.1200E-4,5.0000E-6,0.0048189
1.1300E-4,5.0000E-6,0.0047478
1.1400E-4,5.0000E-6,0.0046781
1.1500E-4,5.0000E-6,0.0046098
1.1600E-4,5.0000E-6,0.0045428
1.1700E-4,5.0000E-6,0.0044770
1.1800E-4,5.0000E-6,0.0044124
1.1900E-4,5.0000E-6,0.0043490
1.2000E-4,5.0000E-6,0.0042869
1.2100E-4,5.0000E-6,0.0042259
1.2200E-4,5.0000E-6,0.0041660
1.2300E-4,5.0000E-6,0.0041072
1.2400E-4,5.0000E-6,0.0040494
1.2500E-4,5.0000E-6,0.0039927
1.2600E-4,5.0000E-6,0.0039371
1.2700E-4,5.0000E-6,0.0038824
1.2800E-4,5.0000E-6,0.0038286
1.2900E-4,5.0000E-6,0.0037759
1.3000E-4,5.0000E-6,0.0037240
1.3100E-4,5.0000E-6,0.0036731
1.3200E-4,5.0000E-6,0.0036230
1.3300E-4,5.0000E-6,0.0035738
1.3400E-4,5.0000E-6,0.0035254
1.3500E-4,5.0000E-6,0.0034779
1.3600E-4,5.0000E-6,0.0034311
1.3700E-4,5.0000E-6,0.0033852
1.3800E-4,5.0000E-6,0.0033400
1.3900E-4,5.0000E-6,0.0032956
1.4000E-4,5.0000E-6,0.0032519
1.4100E-4,5.0000E-6,0.0032089
1.4200E-4,5.0000E-6,0.0031667
1.4300E-4,5.0000E-6,0.0031252
1.4400E-4,5.0000E-6,0.0030843
1.4500E-4,5.0000E-6,0.0030440
1.4600E-4,5.0000E-6,0.0030045
1.4700E-4,5.0000E-6,0.0029655
1.4800E-4,5.0000E-6,0.0029273
1.4900E-4,5.0000E-6,0.0028896
1.5000E-4,5.0000E-6,0.0028525
1.5100E-4,5.0000E-6,0.0028160
1.5200E-4,5.0000E-6,0.0027800
1.5300E-4,5.0000E-6,0.0027446
1.5400E-4,5.0000E-6,0.0027098
1.5500E-4,5.0000E-6,0.0026756
1.5600E-4,5.0000E-6,0.0026418
1.5700E-4,5.0000E-6,0.0026086
1.5800E-4,5.0000E-6,0.0025759
1.5900E-4,5.0000E-6,0.0025437
1.6000E-4,5.0000E-6,0.0025120
1.6100E-4,5.0000E-6,0.0024808
1.6200E-4,5.0000E-6,0.0024501
1.6300E-4,5.0000E-6,0.0024198
1.6400E-4,5.0000E-6,0.0023899
1.6500E-4,5.0000E-6,0.0023605
1.6600E-4,5.0000E-6,0.0023315
1.6700E-4,5.0000E-6,0.0023030
1.6800E-4,5.0000E-6,0.0022749
1.6900E-4,5.0000E-6,0.0022473
1.7000E-4,5.0000E-6,0.0022200
1.7100E-4,5.0000E-6,0.0021931
1.7200E-4,5.0000E-6,0.0021666
1.7300E-4,5.0000E-6,0.0021405
1.7400E-4,5.0000E-6,0.0021148
1.7500E-4,5.0000E-6,0.0020895
1.7600E-4,5.0000E-6,0.0020645
1.7700E-4,5.0000E-6,0.0020400
1.7800E-4,5.0000E-6,0.0020157
1.7900E-4,5.0000E-6,0.0019918
1.8000E-4,5.0000E-6,0.0019682
1.8100E-4,5.0000E-6,0.0019450
1.8200E-4,5.0000E-6,0.0019220
1.8300E-4,5.0000E-6,0.0018994
1.8400E-4,5.0000E-6,0.0018772
1.8500E-4,5.0000E-6,0.0018553
1.8600E-4,5.0000E-6,0.0018337
1.8700E-4,5.0000E-6,0.0018124
1.8800E-4,5.0000E-6,0.0017913
1.8900E-4,5.0000E-6,0.0017705
1.9000E-4,5.0000E-6,0.0017501
1.9100E-4,5.0000E-6,0.0017299
1.9200E-4,5.0000E-6,0.0017100
1.9300E-4,5.0000E-6,0.0016904
1.9400E-4,5.0000E-6,0.0016711
1.9500E-4,5.0000E-6,0.0016520
1.9600E-4,5.0000E-6,0.0016333
1.9700E-4,5.0000E-6,0.0016147
1.9800E-4,5.0000E-6,0.0015964
1.9900E-4,5.0000E-6,0.0015783
2.0000E-4,5.0000E-6,0.0015605
0.0000,6.0000E-6,0.082798
1.0000E-6,6.0000E-6,0.082683
2.0000E-6,6.0000E-6,0.082340
3.0000E-6,6.0000E-6,0.081769
4.0000E-6,6.0000E-6,0.080966
5.0000E-6,6.0000E-6,0.079926
6.0000E-6,6.0000E-6,0.078653
7.0000E-6,6.0000E-6,0.077151
8.0000E-6,6.0000E-6,0.075420
9.0000E-6,6.0000E-6,0.073427
1.0000E-5,6.0000E-6,0.071241
1.1000E-5,6.0000E-6,0.068833
1.2000E-5,6.0000E-6,0.066201
1.3000E-5,6.0000E-6,0.063448
1.4000E-5,6.0000E-6,0.060573
1.5000E-5,6.0000E-6,0.057640
1.6000E-5,6.0000E-6,0.054724
1.7000E-5,6.0000E-6,0.051889
1.8000E-5,6.0000E-6,0.049210
1.9000E-5,6.0000E-6,0.046645
2.0000E-5,6.0000E-6,0.044263
2.1000E-5,6.0000E-6,0.042078
2.2000E-5,6.0000E-6,0.040023
2.3000E-5,6.0000E-6,0.038133
2.4000E-5,6.0000E-6,0.036399
2.5000E-5,6.0000E-6,0.034777
2.6000E-5,6.0000E-6,0.033280
2.7000E-5,6.0000E-6,0.031896
2.8000E-5,6.0000E-6,0.030600
2.9000E-5,6.0000E-6,0.029396
3.0000E-5,6.0000E-6,0.028274
3.1000E-5,6.0000E-6,0.027220
3.2000E-5,6.0000E-6,0.026233
3.3000E-5,6.0000E-6,0.025309
3.4000E-5,6.0000E-6,0.024436
3.5000E-5,6.0000E-6,0.023615
3.6000E-5,6.0000E-6,0.022841
3.7000E-5,6.0000E-6,0.022108
3.8000E-5,6.0000E-6,0.021414
3.9000E-5,6.0000E-6,0.020757
4.0000E-5,6.0000E-6,0.020132
4.1000E-5,6.0000E-6,0.019539
4.2000E-5,6.0000E-6,0.018975
4.3000E-5,6.0000E-6,0.018437
4.4000E-5,6.0000E-6,0.017923
4.5000E-5,6.0000E-6,0.017434
4.6000E-5,6.0000E-6,0.016965
4.7000E-5,6.0000E-6,0.016517
4.8000E-5,6.0000E-6,0.016088
4.9000E-5,6.0000E-6,0.015677
5.0000E-5,6.0000E-6,0.015282
5.1000E-5,6.0000E-6,0.014904
5.2000E-5,6.0000E-6,0.014540
5.3000E-5,6.0000E-6,0.014190
5.4000E-5,6.0000E-6,0.013854
5.5000E-5,6.0000E-6,0.013529
5.6000E-5,6.0000E-6,0.013217
5.7000E-5,6.0000E-6,0.012916
5.8000E-5,6.0000E-6,0.012625
5.9000E-5,6.0000E-6,0.012345
6.0000E-5,6.0000E-6,0.012074
6.1000E-5,6.0000E-6,0.011812
6.2000E-5,6.0000E-6,0.011559
6.3000E-5,6.0000E-6,0.011314
6.4000E-5,6.0000E-6,0.011077
6.5000E-5,6.0000E-6,0.010848
6.6000E-5,6.0000E-6,0.010625
6.7000E-5,6.0000E-6,0.010410
6.8000E-5,6.0000E-6,0.010201
6.9000E-5,6.0000E-6,0.0099982
7.0000E-5,6.0000E-6,0.0098013
7.1000E-5,6.0000E-6,0.0096102
7.2000E-5,6.0000E-6,0.0094247
7.3000E-5,6.0000E-6,0.0092443
7.4000E-5,6.0000E-6,0.0090690
7.5000E-5,6.0000E-6,0.0088986
7.6000E-5,6.0000E-6,0.0087328
7.7000E-5,6.0000E-6,0.0085715
7.8000E-5,6.0000E-6,0.0084145
7.9000E-5,6.0000E-6,0.0082616
8.0000E-5,6.0000E-6,0.0081127
